Tanggal,Kota/Kabupaten,Suhu Maksimum,Suhu Minimum,Suhu Rata-rata,Curah Hujan,Kelembaban,Kecepatan Angin_Max,Kecepatan Angin_Avg,Arah_Angin_deg,Arah Angin,SS
2021-03-08,Bandung,28.4,20.6,22.9,4.5,83.0,3.0,1.0,270.0,C ,0.4
2021-03-09,Bandung,28.2,20.0,23.0,19.1,78.0,6.0,3.0,310.0,W ,3.2
2021-03-10,Bandung,28.0,19.8,23.0,2.0,80.0,5.0,2.0,340.0,W ,4.1
2021-03-11,Bandung,28.4,20.2,23.9,2.0,76.0,6.0,3.0,290.0,W ,4.3
2021-03-12,Bandung,30.2,20.8,23.9,13.2,83.0,6.0,1.0,270.0,C ,7.5
2021-03-13,Bandung,30.4,21.2,24.2,3.5,65.0,7.0,3.0,270.0,NW,4.9
2021-03-14,Bandung,30.2,20.5,24.1,0.0,67.0,6.0,3.0,300.0,NW,6.1
2021-03-15,Bandung,28.4,20.5,23.9,2.0,76.0,3.0,2.0,80.0,W ,7.5
2021-03-16,Bandung,28.4,21.5,22.9,2.0,84.0,2.0,1.0,350.0,C ,1.2
2021-03-17,Bandung,28.2,19.6,22.6,0.6,87.0,3.0,2.0,280.0,W ,2.1
2021-03-18,Bandung,28.8,20.2,22.5,20.0,84.0,5.0,1.0,330.0,C ,2.2
2021-03-19,Bandung,30.8,19.7,23.4,27.999999999999996,82.0,5.0,2.0,230.0,C ,3.5
2021-03-20,Bandung,28.9,19.2,22.8,2.2,83.0,5.0,2.0,290.0,W ,6.1
2021-03-21,Bandung,31.2,20.2,23.9,2.0,78.0,5.0,2.0,300.0,NW,3.7
2021-03-22,Bandung,30.4,21.4,23.9,4.0,83.0,3.0,1.0,280.0,W ,7.4
2021-03-23,Bandung,31.0,21.0,24.1,7.8,81.0,6.0,2.0,330.0,C ,4.6
2021-03-24,Bandung,29.6,20.8,22.7,1.4,89.0,5.0,1.0,330.0,C ,6.8
2021-03-25,Bandung,31.0,20.4,23.3,18.3,81.0,5.0,2.0,20.0,C ,4.1
2021-03-26,Bandung,30.0,19.2,23.6,10.7,82.0,3.0,2.0,220.0,E ,6.3
2021-03-27,Bandung,28.4,19.5,23.9,5.3,86.0,7.0,1.0,320.0,C ,5.5
2021-03-28,Bandung,30.6,21.1,23.8,18.7,83.0,3.0,1.0,300.0,C ,2.7
2021-03-29,Bandung,30.4,20.6,24.0,27.999999999999996,84.0,5.0,3.0,260.0,W ,6.4
2021-03-30,Bandung,28.9,22.2,24.3,6.8,86.0,2.0,1.0,330.0,NW,6.0
2021-03-31,Bandung,29.6,20.6,23.9,8.2,84.0,3.0,1.0,150.0,C ,1.8
2021-04-01,Bandung,27.8,20.8,24.1,27.999999999999996,81.0,4.0,2.0,260.0,W ,3.9
2021-04-02,Bandung,30.4,20.4,25.0,0.0,74.0,6.0,2.0,330.0,W ,4.2
2021-04-03,Bandung,26.299999999999997,21.0,22.8,1.8,85.0,5.0,3.0,260.0,W ,5.1
2021-04-04,Bandung,29.8,19.7,24.0,1.2,78.0,8.0,3.0,270.0,W ,0.1
2021-04-05,Bandung,28.4,20.4,24.1,2.0,78.0,6.0,3.0,270.0,W ,6.7
2021-04-06,Bandung,30.0,20.8,24.7,0.2,73.0,5.0,3.0,230.0,W ,3.2
2021-04-07,Bandung,28.6,22.4,24.4,2.0,74.0,6.0,3.0,300.0,W ,7.6
2021-04-08,Bandung,30.0,21.0,24.6,2.0,63.0,8.0,3.5,280.0,W ,3.6
2021-04-09,Bandung,30.0,20.4,23.9,0.0,76.0,5.0,2.0,280.0,W ,7.9
2021-04-10,Bandung,30.6,20.4,24.8,3.8,78.0,6.0,3.0,330.0,W ,9.1
2021-04-11,Bandung,31.0,21.6,24.1,0.0,79.0,3.0,2.0,240.0,SE,8.2
2021-04-12,Bandung,30.4,19.8,23.5,3.4,79.0,3.0,1.0,270.0,W ,4.2
2021-04-13,Bandung,30.0,20.2,22.9,1.2,81.0,4.0,2.0,220.0,SE,5.5
2021-04-14,Bandung,28.6,21.6,22.1,5.8,91.0,3.0,1.0,360.0,C ,5.5
2021-04-15,Bandung,27.0,19.4,21.3125,23.6,90.0,2.0,1.0,210.0,C ,0.0
2021-04-16,Bandung,28.8,19.8,23.1,27.999999999999996,86.0,3.0,1.0,150.0,C ,4.6
2021-04-17,Bandung,31.0,18.0,24.2,17.2,73.0,5.0,2.0,140.0,SE,5.6
2021-04-18,Bandung,31.0,19.8,24.0,2.0,79.0,5.0,2.0,30.0,C ,8.3
2021-04-19,Bandung,31.0,21.2,24.1,17.5,80.0,4.0,2.0,150.0,SE,4.8
2021-04-20,Bandung,30.4,19.2,23.7,25.6,74.0,2.0,1.0,150.0,C ,6.8
2021-04-21,Bandung,31.0,18.2,23.5,0.0,66.0,4.0,2.0,140.0,SE,7.6
2021-04-22,Bandung,30.4,18.6,23.6,0.0,64.0,4.0,2.0,270.0,W ,7.4
2021-04-23,Bandung,30.8,18.8,23.9,0.0,76.0,5.0,2.0,270.0,NW,9.3
2021-04-24,Bandung,30.4,19.2,23.7,2.0,72.0,3.0,2.0,310.0,SE,9.2
2021-04-25,Bandung,28.6,19.4,23.7,0.8,76.0,4.0,1.0,240.0,C ,9.4
2021-04-26,Bandung,30.6,20.1,24.2,0.0,73.0,3.0,1.0,60.0,C ,5.5
2021-04-27,Bandung,31.0,19.8,24.2,1.0,75.0,5.0,3.0,140.0,SE,6.4
2021-04-28,Bandung,29.8,21.4,23.5,5.0,82.0,2.0,1.0,150.0,C ,7.6
2021-04-29,Bandung,28.0,21.2,23.8,4.2,81.0,2.0,0.0,120.0,C ,3.4
2021-04-30,Bandung,28.2,20.8,22.9,2.0,84.0,3.0,0.0,340.0,C ,4.6
2021-05-01,Bandung,29.4,19.8,23.4,7.5,81.0,3.0,1.0,260.0,C ,4.5
2021-05-02,Bandung,30.2,19.8,24.0,2.0,78.0,4.0,2.0,280.0,W ,5.1
2021-05-03,Bandung,29.2,21.0,24.0,0.0,79.0,3.0,2.0,60.0,SE,7.3
2021-05-04,Bandung,29.8,19.4,23.6,2.0,78.0,2.0,1.0,80.0,C ,3.6
2021-05-05,Bandung,29.4,20.0,24.6,0.0,82.0,3.0,1.0,280.0,C ,6.4
2021-05-06,Bandung,29.2,21.2,23.8,10.8,80.0,4.0,2.0,250.0,SE,4.7
2021-05-07,Bandung,29.4,20.2,23.6,5.2,81.0,4.0,1.0,250.0,C ,5.3
2021-05-08,Bandung,31.4,20.4,25.0,0.7,75.0,4.0,2.0,270.0,SE,5.9
2021-05-09,Bandung,31.4,21.2,25.8,0.0,76.0,3.0,1.0,270.0,C ,5.7
2021-05-10,Bandung,31.0,21.0,24.8,0.0,74.0,4.0,2.0,210.0,W ,8.8
2021-05-11,Bandung,30.4,20.0,24.3,0.0,75.0,4.0,2.0,300.0,NW,8.8
2021-05-12,Bandung,29.6,20.0,23.8,0.6,80.0,4.0,2.0,150.0,SE,7.1
2021-05-13,Bandung,29.8,19.8,24.1,0.2,76.0,3.0,1.0,290.0,E ,3.9
2021-05-14,Bandung,29.8,20.8,23.7,0.0,76.0,3.0,1.0,150.0,C ,6.7
2021-05-15,Bandung,30.4,20.2,23.6,26.0,81.0,5.0,1.0,150.0,C ,5.9
2021-05-16,Bandung,29.2,20.0,24.2,2.4,80.0,2.0,0.0,140.0,C ,6.0
2021-05-17,Bandung,30.4,20.2,24.9,1.9,81.0,3.0,1.0,280.0,C ,1.9
2021-05-18,Bandung,27.8,20.2,23.5,27.999999999999996,80.0,3.0,1.0,280.0,C ,5.5
2021-05-19,Bandung,28.0,20.4,24.1,0.0,78.0,2.0,1.0,60.0,C ,1.2
2021-05-20,Bandung,30.0,20.2,23.7,2.0,78.0,3.0,1.0,150.0,C ,1.8
2021-05-21,Bandung,30.2,20.4,24.4,0.0,82.0,5.0,1.0,180.0,C ,6.3
2021-05-22,Bandung,29.8,20.6,24.1,27.999999999999996,81.0,3.0,1.0,280.0,SE,5.4
2021-05-23,Bandung,30.0,20.8,24.0,12.4,80.0,3.0,1.0,240.0,C ,7.4
2021-05-24,Bandung,29.6,20.7,24.8,2.0,79.0,3.0,1.0,60.0,C ,7.1
2021-05-25,Bandung,29.0,20.2,23.9,27.999999999999996,83.0,5.0,1.0,340.0,C ,5.4
2021-05-26,Bandung,30.2,19.4,23.5,0.5,77.0,7.0,2.0,120.0,SE,5.0
2021-05-27,Bandung,31.0,20.4,24.1,0.0,79.0,4.0,1.0,140.0,C ,9.4
2021-05-28,Bandung,30.4,19.5,23.7,2.0,74.0,3.0,1.0,270.0,C ,7.3
2021-05-29,Bandung,28.2,20.0,23.0,27.999999999999996,88.0,3.0,1.0,80.0,C ,7.4
2021-05-30,Bandung,29.8,21.0,24.5,27.999999999999996,80.0,3.0,1.0,300.0,W ,3.1
2021-05-31,Bandung,28.5,21.0,24.2,2.0,85.0,3.0,1.0,290.0,C ,8.0
2021-06-01,Bandung,29.0,21.7,24.4,2.0,82.0,4.0,2.0,340.0,S ,2.8
2021-06-02,Bandung,30.2,20.8,23.9,1.6,82.0,4.0,1.0,30.0,C ,4.6
2021-06-03,Bandung,29.8,20.8,24.7,27.999999999999996,79.0,3.0,1.0,260.0,C ,7.4
2021-06-04,Bandung,31.2,21.3,25.0,27.999999999999996,78.0,2.0,1.0,60.0,C ,7.5
2021-06-05,Bandung,30.0,20.4,24.0,0.3,72.0,3.0,2.0,270.0,C ,6.3
2021-06-06,Bandung,29.4,19.6,24.3,2.0,76.0,5.0,2.0,230.0,W ,9.8
2021-06-07,Bandung,30.8,19.3,24.3,0.4,70.0,5.0,1.0,330.0,C ,7.4
2021-06-08,Bandung,30.8,19.6,24.5,0.0,72.0,3.0,1.0,280.0,C ,8.7
2021-06-09,Bandung,29.4,21.8,24.7,0.0,76.0,3.0,1.0,150.0,W ,8.5
2021-06-10,Bandung,28.4,21.8,24.6,0.0,78.0,4.0,1.0,240.0,W ,5.9
2021-06-11,Bandung,28.2,20.8,23.6,2.5,82.0,3.0,2.0,310.0,C ,3.6
2021-06-12,Bandung,30.8,20.6,24.2,27.999999999999996,80.0,3.0,0.0,120.0,C ,4.3
2021-06-13,Bandung,29.8,20.8,24.6,0.0,78.0,3.0,1.0,150.0,C ,6.2
2021-06-14,Bandung,28.8,20.2,23.4,0.0,77.0,3.0,1.0,300.0,C ,7.3
2021-06-15,Bandung,26.4,19.4,22.7,0.0,82.0,2.0,0.0,60.0,C ,4.4
2021-06-16,Bandung,28.6,19.8,22.7,27.999999999999996,85.0,5.0,2.0,310.0,C ,0.0
2021-06-17,Bandung,30.4,20.4,23.5,0.2,78.0,3.0,1.0,290.0,C ,5.1
2021-06-18,Bandung,29.8,20.0,23.3,0.0,82.0,5.0,1.0,90.0,C ,3.2
2021-06-19,Bandung,26.6,21.0,22.6,1.2,86.0,5.0,1.0,290.0,C ,6.3
2021-06-20,Bandung,27.0,20.0,21.8,11.2,87.0,3.0,1.0,150.0,C ,0.2
2021-06-21,Bandung,27.8,18.5,21.7,19.7,84.0,4.0,1.0,100.0,C ,5.3
2021-06-22,Bandung,28.8,18.2,22.6,14.6,80.0,2.0,0.0,260.0,C ,4.2
2021-06-23,Bandung,26.6,18.4,23.1,1.0,86.0,2.0,1.0,90.0,C ,7.3
2021-06-24,Bandung,26.4,20.8,22.9,2.2,86.0,3.0,1.0,80.0,W ,0.0
2021-06-25,Bandung,28.8,20.0,23.5,27.999999999999996,81.0,3.0,1.0,150.0,C ,0.0
2021-06-26,Bandung,27.4,19.8,22.7,2.9,84.0,3.0,1.0,240.0,C ,4.6
2021-06-27,Bandung,28.6,19.8,23.2,0.7,80.0,3.0,1.0,160.0,C ,5.4
2021-06-28,Bandung,27.2,20.0,22.7,0.0,86.0,3.0,1.0,90.0,C ,7.4
2021-06-29,Bandung,28.8,19.8,23.1,0.2,79.0,2.0,1.0,120.0,C ,2.4
2021-06-30,Bandung,28.4,19.7,22.3,0.1,82.0,3.0,1.0,240.0,C ,5.8
2021-07-01,Bandung,27.6,20.0,22.5,2.0,86.0,3.0,2.0,90.0,C ,6.0
2021-07-02,Bandung,29.6,18.0,22.5,20.4,82.0,3.0,1.0,300.0,C ,1.5
2021-07-03,Bandung,29.6,18.2,23.1,0.0,74.0,3.0,1.0,320.0,C ,7.7
2021-07-04,Bandung,30.2,18.8,23.3,0.0,74.0,3.0,1.0,150.0,C ,8.7
2021-07-05,Bandung,30.6,19.0,24.2,0.0,74.0,4.0,2.0,130.0,SE,8.8
2021-07-06,Bandung,30.2,17.6,22.8,2.0,65.0,5.0,3.0,90.0,SE,9.2
2021-07-07,Bandung,29.0,17.8,22.1,0.0,73.0,3.0,1.0,130.0,C ,9.0
2021-07-08,Bandung,30.0,17.500000000000004,22.3,0.0,67.0,2.0,1.0,120.0,C ,8.5
2021-07-09,Bandung,29.6,17.6,23.4,2.0,74.0,3.0,1.0,200.0,C ,8.2
2021-07-10,Bandung,28.0,19.2,22.5,27.999999999999996,91.0,2.0,0.0,240.0,C ,6.6
2021-07-10,Bandung,28.0,19.2,22.5,27.999999999999996,91.0,2.0,0.0,240.0,C ,6.6
2021-07-11,Bandung,30.4,19.5,22.8,2.2,80.0,5.0,2.0,2.0,C ,5.0
2021-07-12,Bandung,30.0,18.4,23.0,2.0,70.0,4.0,2.0,210.0,C ,4.0
2021-07-13,Bandung,30.2,18.2,23.0,0.0,71.0,4.0,1.0,80.0,C ,9.7
2021-07-14,Bandung,28.2,18.6,23.5,0.0,69.0,3.0,1.0,130.0,C ,7.7
2021-07-15,Bandung,30.2,19.0,23.3,2.0,69.0,3.0,2.0,90.0,SE,4.1
2021-07-16,Bandung,28.9,18.7,22.9,2.0,68.0,5.0,2.0,140.0,SE,7.7
2021-07-17,Bandung,30.2,18.4,22.8,2.0,72.0,2.0,1.0,300.0,C ,8.1
2021-07-18,Bandung,30.8,20.4,23.5,0.0,66.0,3.0,1.0,290.0,C ,6.4
2021-07-19,Bandung,28.6,18.6,23.1,2.0,83.0,5.0,1.0,270.0,C ,9.8
2021-07-20,Bandung,29.6,20.0,23.6,7.4,78.0,4.0,2.0,190.0,SW,5.0
2021-07-21,Bandung,30.4,20.0,24.4,2.0,78.0,5.0,3.0,290.0,W ,7.2
2021-07-22,Bandung,30.0,20.8,24.3,1.2,78.0,4.0,2.0,210.0,C ,6.8
2021-07-23,Bandung,29.2,21.0,24.1,0.0,76.0,3.0,1.0,290.0,C ,4.9
2021-07-24,Bandung,28.8,21.8,23.8,27.999999999999996,80.0,4.0,2.0,130.0,E ,5.1
2021-07-25,Bandung,31.6,17.500000000000004,23.3,0.0,58.0,5.0,3.0,150.0,SE,4.6
2021-07-26,Bandung,31.0,17.500000000000004,22.2,2.0,61.0,6.0,3.0,160.0,SE,9.8
2021-07-27,Bandung,31.8,17.500000000000004,22.1,2.0,61.0,4.0,2.0,70.0,SE,9.5
2021-07-28,Bandung,31.2,17.500000000000004,22.6,0.0,66.0,4.0,1.0,160.0,C ,9.7
2021-07-29,Bandung,30.2,17.500000000000004,22.7,0.0,69.0,4.0,2.0,100.0,E ,9.8
2021-07-30,Bandung,30.0,17.8,23.6,0.0,74.0,2.0,1.0,120.0,C ,8.4
2021-07-31,Bandung,29.0,20.0,24.1,27.999999999999996,74.0,5.0,3.0,100.0,E ,6.8
2021-08-01,Bandung,30.2,20.6,24.3,2.0,71.0,5.0,2.0,180.0,SE,4.8
2021-08-02,Bandung,29.8,20.6,24.1,0.0,72.0,3.0,1.0,140.0,C ,6.0
2021-08-03,Bandung,29.2,19.6,23.0,1.5,77.0,5.0,2.0,130.0,SE,7.7
2021-08-04,Bandung,28.0,19.8,22.9,0.0,79.0,3.0,1.0,90.0,C ,6.2
2021-08-05,Bandung,27.1,19.7,22.8,2.0,80.0,3.0,1.0,90.0,C ,5.4
2021-08-06,Bandung,29.6,17.8,22.9,2.0,71.0,3.0,1.0,110.0,C ,1.2
2021-08-07,Bandung,28.8,18.0,22.6,0.0,80.0,3.0,1.0,160.0,C ,7.8
2021-08-07,Bandung,28.8,18.0,22.6,0.0,80.0,3.0,1.0,160.0,C ,7.8
2021-08-08,Bandung,29.6,19.8,23.4,1.0,80.0,5.0,1.0,250.0,SW,5.5
2021-08-09,Bandung,30.0,19.8,23.8,27.999999999999996,80.0,3.0,2.0,100.0,E ,6.0
2021-08-10,Bandung,30.4,20.0,24.6,4.8,78.0,5.0,2.0,90.0,E ,6.2
2021-08-11,Bandung,30.0,19.8,24.1,2.0,65.0,6.0,2.0,110.0,E ,6.3
2021-08-12,Bandung,29.4,17.8,22.2,0.0,69.0,3.0,2.0,140.0,SE,9.4
2021-08-13,Bandung,27.2,17.8,22.8,0.0,80.0,3.0,1.0,30.0,E ,8.0
2021-08-14,Bandung,30.6,19.4,23.9,2.0,74.0,4.0,2.0,110.0,E ,1.7
2021-08-15,Bandung,31.0,19.4,24.2,2.0,69.0,5.0,3.0,100.0,E ,8.1
2021-08-16,Bandung,30.7,19.4,23.7,2.0,73.0,5.0,2.0,100.0,E ,9.4
2021-08-17,Bandung,31.0,18.8,24.4,0.0,67.0,4.0,1.0,260.0,C ,8.5
2021-08-18,Bandung,30.0,19.0,23.3,0.0,72.0,4.0,1.0,280.0,SE,8.1
2021-08-19,Bandung,28.0,19.4,22.7,1.9,82.0,3.0,1.0,110.0,C ,6.6
2021-08-20,Bandung,28.0,18.8,22.8,27.999999999999996,76.0,3.0,2.0,200.0,E ,4.4
2021-08-21,Bandung,28.0,20.2,23.1,0.8,79.0,3.0,2.0,160.0,E ,5.2
2021-08-22,Bandung,29.4,19.4,23.6,0.0,75.0,4.0,2.0,140.0,C ,2.3
2021-08-23,Bandung,30.6,18.8,23.7,0.0,72.0,3.0,2.0,70.0,E ,6.3
2021-08-24,Bandung,30.0,19.2,23.9,0.0,67.0,3.0,2.0,120.0,E ,7.0
2021-08-25,Bandung,30.6,17.6,23.7,2.0,60.0,4.0,2.0,50.0,E ,7.1
2021-08-26,Bandung,30.6,18.4,23.2,2.0,66.0,2.0,1.0,120.0,C ,7.8
2021-08-27,Bandung,30.4,18.2,23.2,0.0,70.0,4.0,1.0,290.0,C ,7.8
2021-08-28,Bandung,29.0,18.0,23.0,27.999999999999996,69.0,4.0,2.0,120.0,E ,8.6
2021-08-29,Bandung,29.0,19.0,22.9,0.0,76.0,2.0,1.0,120.0,E ,6.6
2021-08-30,Bandung,30.8,19.7,24.5,0.0,70.0,4.0,2.0,110.0,E ,3.1
2021-08-31,Bandung,30.8,20.6,24.7,2.0,71.0,4.0,2.0,10.0,E ,5.7
2021-09-01,Bandung,31.4,19.8,24.5,0.0,71.0,3.0,2.0,90.0,C ,7.5
2021-09-02,Bandung,30.6,19.8,24.1,0.0,69.0,4.0,2.0,70.0,E ,7.1
2021-09-03,Bandung,31.4,20.0,24.4,0.0,63.0,4.0,2.0,110.0,E ,8.5
2021-09-04,Bandung,29.8,18.4,23.5,2.0,66.0,3.0,2.0,90.0,E ,7.5
2021-09-05,Bandung,29.6,20.6,24.1,2.0,73.0,4.0,2.0,110.0,E ,6.3
2021-09-06,Bandung,30.6,20.6,24.2,0.0,73.0,3.0,1.0,80.0,C ,6.0
2021-09-07,Bandung,29.6,21.8,23.9,0.0,81.0,3.0,1.0,110.0,E ,4.0
2021-09-08,Bandung,31.8,19.4,23.9,2.2,72.0,5.0,3.0,110.0,E ,4.2
2021-09-09,Bandung,30.7,18.2,23.5,2.0,61.0,4.0,2.0,100.0,E ,9.1
2021-09-10,Bandung,29.2,18.4,23.3,2.0,67.0,3.0,1.0,100.0,C ,7.5
2021-09-11,Bandung,30.0,19.0,23.5,27.999999999999996,78.0,3.0,1.0,150.0,SE,6.2
2021-09-12,Bandung,28.2,21.0,23.9,20.0,81.0,3.0,2.0,90.0,E ,3.9
2021-09-13,Bandung,30.0,21.6,24.7,0.4,74.0,4.0,2.0,131.0,E ,0.3
2021-09-14,Bandung,27.3,21.5,21.7,0.2,90.0,2.0,0.0,300.0,C ,2.1
2021-09-15,Bandung,29.2,19.4,23.6,18.3,83.0,3.0,1.0,260.0,C ,0.0
2021-09-16,Bandung,29.8,19.0,23.1,0.6,77.0,2.0,1.0,140.0,C ,3.1
2021-09-17,Bandung,31.0,19.7,24.2,1.6,71.0,4.0,2.0,90.0,E ,5.8
2021-09-18,Bandung,31.6,19.8,25.3,0.0,65.0,3.0,2.0,112.0,E ,8.3
2021-09-18,Bandung,31.6,19.8,25.3,0.0,65.0,3.0,2.0,112.0,E ,8.3
2021-09-19,Bandung,30.5,20.6,24.5,0.0,72.0,3.0,2.0,40.0,NE,8.3
2021-09-20,Bandung,31.4,20.6,23.8,2.0,74.0,4.0,1.0,110.0,E ,5.8
2021-09-21,Bandung,29.2,19.0,22.7,0.0,78.0,4.0,2.0,90.0,NW,2.9
2021-09-22,Bandung,30.8,20.2,24.4,2.7,72.0,4.0,2.0,100.0,E ,4.7
2021-09-23,Bandung,29.2,20.4,23.6,0.0,76.0,4.0,2.0,110.0,E ,3.8
2021-09-24,Bandung,30.6,20.5,24.3,0.0,74.0,3.0,2.0,30.0,SE,4.8
2021-09-25,Bandung,29.6,20.2,23.9,2.0,81.0,2.0,1.0,290.0,E ,2.2
2021-09-26,Bandung,29.6,20.0,21.9,0.4,89.0,3.0,2.0,130.0,SE,4.6
2021-09-27,Bandung,30.0,19.6,23.7,26.6,82.0,3.0,1.0,240.0,E ,5.3
2021-09-28,Bandung,30.6,20.2,24.7,27.999999999999996,74.0,2.0,1.0,80.0,C ,5.6
2021-09-29,Bandung,30.2,20.2,24.3,2.0,76.0,3.0,1.0,80.0,C ,5.9
2021-09-30,Bandung,31.6,20.6,24.1,27.999999999999996,78.0,3.0,1.0,140.0,NW,5.3
2021-10-01,Bandung,31.2,21.4,25.2,6.0,75.0,2.0,1.0,120.0,C ,7.1
2021-10-02,Bandung,29.6,21.4,24.8,0.0,74.0,3.0,1.0,200.0,C ,5.2
2021-10-03,Bandung,29.5,20.4,24.0,2.0,76.0,2.0,1.0,240.0,C ,5.7
2021-10-04,Bandung,29.2,21.2,24.2,2.7,80.0,5.0,1.0,250.0,C ,5.3
2021-10-05,Bandung,31.4,19.4,24.4,0.4,72.0,3.0,2.0,280.0,SW,3.4
2021-10-06,Bandung,30.4,19.3,24.5,0.3,77.0,4.0,2.0,240.0,E ,8.8
2021-10-07,Bandung,29.7,21.0,24.7,0.0,68.0,4.0,2.0,260.0,SW,7.8
2021-10-08,Bandung,28.6,20.6,24.0,2.0,76.0,3.0,1.0,203.0,C ,5.7
2021-10-09,Bandung,30.2,20.4,24.6,1.2,75.0,3.0,1.0,110.0,C ,3.8
2021-10-10,Bandung,31.8,19.8,24.5,27.999999999999996,70.0,5.0,2.0,100.0,E ,5.9
2021-10-11,Bandung,30.4,19.8,23.5,0.0,75.0,4.0,2.0,100.0,E ,6.6
2021-10-12,Bandung,32.2,19.6,25.0,27.999999999999996,64.0,5.0,2.0,80.0,C ,4.4
2021-10-13,Bandung,29.2,19.8,24.5,2.0,70.0,2.0,1.0,100.0,C ,7.6
2021-10-14,Bandung,31.0,20.6,24.2,27.999999999999996,76.0,3.0,1.0,140.0,C ,2.7
2021-10-15,Bandung,29.6,21.0,24.1,3.4,78.0,3.0,2.0,110.0,E ,4.5
2021-10-16,Bandung,30.0,20.8,24.7,0.0,78.0,3.0,1.0,170.0,E ,1.5
2021-10-17,Bandung,30.8,20.0,24.5,27.999999999999996,80.0,4.0,1.0,110.0,C ,1.2
2021-10-18,Bandung,26.299999999999997,20.8,21.9,0.8,92.0,2.0,0.0,290.0,C ,1.0
2021-10-19,Bandung,28.8,18.8,21.6,10.2,93.0,4.0,1.0,240.0,C ,0.0
2021-10-20,Bandung,30.5,19.2,24.0,27.999999999999996,80.0,5.0,2.0,110.0,E ,3.2
2021-10-21,Bandung,30.6,21.0,24.3,0.6,80.0,2.0,1.0,210.0,SW,6.5
2021-10-22,Bandung,30.6,19.6,24.0,24.0,81.0,4.0,1.0,110.0,C ,6.4
2021-10-23,Bandung,30.0,20.0,24.0,1.0,76.0,2.0,1.0,70.0,E ,6.1
2021-10-24,Bandung,29.8,20.4,24.2,0.0,78.0,5.0,2.0,140.0,W ,4.2
2021-10-25,Bandung,30.5,21.2,24.3,2.9,80.0,3.0,1.0,280.0,C ,7.0
2021-10-26,Bandung,30.2,20.0,24.0,0.0,79.0,4.0,1.0,260.0,W ,5.3
2021-10-27,Bandung,29.0,20.2,23.1,5.3,87.0,4.0,1.0,256.0,C ,6.2
2021-10-28,Bandung,27.8,20.2,23.1,22.4,88.0,2.0,1.0,315.0,C ,2.3
2021-10-29,Bandung,28.2,19.8,22.7,7.4,86.0,3.0,1.0,150.0,C ,2.5
2021-10-30,Bandung,29.4,19.4,22.9,27.999999999999996,83.0,2.0,1.0,120.0,C ,3.4
2021-10-31,Bandung,30.2,20.8,22.8,8.7,90.0,3.0,1.0,30.0,C ,2.7
2021-11-01,Bandung,27.6,20.4,22.5,20.9,91.0,3.0,1.0,278.0,C ,4.3
2021-11-02,Bandung,29.8,20.0,23.0,10.6,84.0,4.0,1.0,16.0,C ,2.8
2021-11-03,Bandung,28.4,19.7,23.2,27.999999999999996,86.0,3.0,1.0,258.0,C ,4.7
2021-11-04,Bandung,30.6,21.2,23.4,27.7,88.0,4.0,1.0,330.0,C ,4.1
2021-11-05,Bandung,29.6,20.2,23.9,18.2,84.0,2.0,0.0,210.0,C ,4.7
2021-11-06,Bandung,29.2,20.6,23.7,5.0,86.0,3.0,1.0,140.0,C ,4.3
2021-11-07,Bandung,27.6,21.2,23.0,0.0,86.0,2.0,0.0,130.0,C ,5.5
2021-11-08,Bandung,27.8,19.8,22.6,11.0,88.0,4.0,1.0,280.0,C ,1.4
2021-11-09,Bandung,29.8,19.8,23.6,12.8,81.0,4.0,1.0,190.0,C ,1.9
2021-11-10,Bandung,29.0,21.3,23.3,27.999999999999996,88.0,2.0,1.0,240.0,C ,4.3
2021-11-11,Bandung,26.4,21.0,23.6,27.999999999999996,74.0,2.0,1.0,280.0,W ,2.1
2021-11-12,Bandung,28.0,20.2,22.2,0.3,88.0,2.0,0.0,160.0,C ,0.0
2021-11-13,Bandung,28.2,20.0,22.3,16.4,90.0,3.0,1.0,220.0,C ,0.2
2021-11-14,Bandung,29.4,20.4,23.8,27.999999999999996,81.0,3.0,1.0,250.0,C ,2.3
2021-11-15,Bandung,26.299999999999997,20.4,22.2,8.8,90.0,2.0,0.0,230.0,C ,2.8
2021-11-16,Bandung,28.6,20.6,23.5,16.1,84.0,4.0,1.0,300.0,C ,0.1
2021-11-17,Bandung,30.3,20.0,23.6,3.7,82.0,4.0,1.0,220.0,C ,1.7
2021-11-18,Bandung,30.2,21.2,24.1,1.8,81.0,3.0,1.0,250.0,C ,6.2
2021-11-19,Bandung,26.299999999999997,21.2,22.2,4.7,92.0,3.0,1.0,300.0,C ,5.6
2021-11-20,Bandung,29.4,20.4,24.0,27.999999999999996,75.0,5.0,2.0,270.0,W ,0.0
2021-11-21,Bandung,30.8,20.7,24.6,2.0,74.0,3.0,2.0,270.0,W ,3.6
2021-11-22,Bandung,30.2,20.7,25.5,2.0,73.0,3.0,2.0,280.0,W ,5.7
2021-11-23,Bandung,29.4,20.7,24.8,27.999999999999996,74.0,4.0,2.0,240.0,W ,4.8
2021-11-24,Bandung,27.0,21.6,23.7,27.999999999999996,80.0,3.0,1.0,260.0,W ,2.2
2021-11-25,Bandung,30.6,21.0,24.1,0.0,72.0,4.0,2.0,120.0,W ,0.7
2021-11-26,Bandung,29.6,21.4,23.8,20.0,86.0,3.0,1.0,260.0,C ,6.7
2021-11-27,Bandung,29.2,20.4,23.3,3.6,83.0,4.0,1.0,250.0,C ,4.2
